"Plot_Nr" "Block" "Species_richness" "Functional_composition" "Nitrogen" "Fungicide" "Combination" "CWM_SLA" "MPD_SLA_abundance" "MPD_SLA_presence" "Aboveground_biomass" "Herbivory" "Pathogens" "Soil_respiration" "Plant_N_uptake" "Plant_P_uptake" "Belowground_biomass" "BGlucosidase" "Phosphatase" "Carbon_storage"
"118" 183 3 8 "F" 1 0 "83F" 22.6463988774311 0.12296101918004 0.181836157397199 37.2261579005618 0.865770308123249 87.8513071895425 4.3535847449 0.16002230436863 0.00635992270247792 342.0545746 3.4531624978 5.0199346594 0.0773733070000002
"119" 184 3 4 "F" 1 1 "43F" 26.9373863971514 0.0930504523858671 0.141956278217524 53.8216524021364 0.848313725490196 76.1857514089973 5.4615277809 0.0814595533358101 0.00797420517976632 158.40625 2.4743519572 4.0742261078 -0.601220336
"120" 185 3 8 "M" 1 1 "89M" 18.4329854371608 0.113283588118744 0.094975265028497 38.3022789274322 1.11589463692454 51.860288745816 5.408457981 0.0590619073073163 0.00874272214884949 270.9050351 2.8551877504 3.5261289526 -0.178
"121" 189 3 8 "M" 1 1 "82M" 21.080114584162 0.174213235690204 0.204127684010848 56.7298800869639 1.05673753614806 41.2772412772413 5.6642058045 0.0878077861047193 0.0180764318695353 304.7484277 2.9008252908 4.1378630138 -0.422
"122" 190 3 20 "M" 1 1 "20sp" 19.3088376273794 0.146931342692322 0.148909689160407 61.7558162232916 0.592968975468976 42.6539715010053 5.653469613 0.0647690133178156 0.0189654783138787 2585.537583 3.074896758 4.7723004948 -0.131273124
"123" 191 3 4 "M" 0 1 "410M" 14.7753797696875 0.176897411612792 0.148714516527973 27.4347405757174 0.332234105763518 34.233682983683 6.5317547016 0.170776019492164 0.0183504944438781 627.3617694 1.4720388096 4.876715565 0.0452119949999998
"124" 195 3 4 "M" 1 1 "48M" 21.5557320560291 0.194432796491703 0.14148960504908 25.5650649983278 0.687033183352081 53.9204027355623 4.0738697544 0.0686734118684349 0.0204687851027184 430.9737249 3.0236551462 6.5032836918 -0.259730191
"125" 197 3 1 "F" 1 1 "Lp" 21.044399046 0 0 31.2106334139421 0.96 81.6666666666667 7.0423740398 0.0634875057957782 0.00656267944826616 136.0860081 3.3391567588 4.136178034 -0.158
"126" 198 3 1 "S" 0 0 "Sp" 19.18886709 0 0 36.0119406116795 1.62 40 5.0293982518 0.186016509919814 0.0058200957785327 208.5353703 2.8338202506 3.3368112042 -0.342542203
"127" 199 3 1 "S" 0 0 "Fr" 14.5809532187 0 0 44.1036137221071 0.64 55 5.48086044025 0.0617489058243363 0.00637280934678704 519.0106693 2.25581173325 3.906486875 0.085393743
"128" 200 3 4 "F" 0 0 "46F" 27.273916172523 0.21180275990137 0.268159180633123 5.18331572769953 0.676 78.9930555555556 4.6110136778 0.105209177397969 0.0093620315608487 114.6293245 2.950888094 5.0491027866 -0.168232878
"129" 201 3 4 "S" 1 0 "410S" 15.0010448696015 0.0958811612241958 0.132123555252635 45.3114152610576 0.197979797979798 49.811843929491 5.6351097364 0.0895727541693747 0.0132972829218563 203.923445 2.9807302078 4.1170662834 -0.329
"130" 202 3 1 "F" 1 0 "Cb" 21.1506656313333 0 0 22.1407997472012 1.22 100 7.2663131799 0.114956796751694 0.014934016031209 305.8236273 3.3896387978 4.7441425106 0.769005525
"131" 204 3 8 "S" 1 0 "83S" 20.7451929703087 0.148381113827293 0.136966296741113 34.5256743892592 1.28967919799499 43.5889904356794 5.4685209828 0.138206115525023 0.0186160731968155 736.3024672 3.0651442026 4.664369661 0.234284258
"132" 205 3 8 "F" 0 1 "81F" 22.3236438524163 0.122497480583652 0.180668443217999 11.1879627209398 0.512184426060831 72.255376344086 7.3434730593 0.178006685397762 0.0187108242118065 133.0043183 2.8450288994 2.9660348216 -0.141
"133" 206 3 8 "F" 0 1 "87F" 26.0581206410795 0.141173446455178 0.215884028659511 34.410438349055 0.373834586466165 66.988196988197 5.2500142541 0.121214916048691 0.0299284320104099 456.2041467 2.5007361234 3.8169655048 1.47551229
"134" 207 3 4 "M" 0 0 "41M" 20.7675869188274 0.0521903443006121 0.0651951140435258 43.6686059940903 0.905132157952637 64.6407774580275 5.3262550503 4.56998313659359 0.0328189372250541 180.2252816 2.3747599482 3.0257631666 0.184127676
"135" 208 3 4 "S" 1 1 "41S" 19.8163084974192 0.208466558060502 0.178509772254049 40.0550521285681 0.61010101010101 58.564768129474 7.328034223 0.11073966447243 0.0417173648531201 259.0039478 2.9226277778 3.707948361 0.0443150586666667
"136" 210 3 1 "F" 1 0 "As" 18.567825065 0 0 37.8415643210956 0.62 63.3333333333333 4.3223967029 0.0630277538974955 0.047034018570328 939.4174156 2.8146362754 3.455424825 0.29378102
"137" 211 3 8 "S" 0 0 "81S" 16.259393046087 0.132266869179312 0.124457445480781 38.539003772676 0.628915425990858 46.2552631578947 4.9249119271 0.122035686212279 0.0112597115011698 272.9404309 4.0486807406 3.6583672722 -0.150613805
"138" 212 3 1 "F" 0 1 "To" 21.4588111626667 0 0 30.816640282365 1.12 80 5.7611337399 0.157276089047458 0.0152974117325685 147.7827763 2.6575415726 3.382196971 0.012677311
"139" 215 3 4 "M" 1 0 "45M" 18.7391025926988 0.300100460963954 0.404824322800244 36.1063766521129 0.810708898944193 61.4002279914811 4.7236872797 0.100571652035172 0.011627619306796 355.715658 2.4314584756 4.0468225918 -0.127677291
"140" 216 3 1 "S" 1 0 "Hp" 19.66939743 0 0 35.6424331810677 0.82 90 4.5290945015 0.0928019766931128 0.0148809523809524 367.2626387 2.8725546698 4.4638494084 0.131570018
"141" 218 3 4 "F" 0 0 "49F" 22.7516213472309 0.162792870830481 0.178805904690102 25.5495331031397 0.911269841269841 87.5168764823937 5.1202096829 0.101483878588507 0.0274788184108083 782.2144448 2.089151798 3.5778446276 -0.290307363
"142" 219 3 1 "F" 0 0 "Hl" 24.5015214206667 0 0 26.5267384350363 0.78 100 5.2556731048 0.070593788613936 0.0312935814143338 147.3601999 1.734176048 3.3508414176 -0.233185051
"143" 222 3 8 "M" 1 1 "87M" 17.4757836419905 0.125470893478821 0.132364036718588 39.2074654790774 0.372042267276065 58.5260863350486 8.0842087626 0.097301234620516 0.0371517027863777 220.7066052 2.3579853536 4.191829438 -0.081083499
"144" 224 3 1 "S" 1 0 "Be" 16.52894293 0 0 25.6430889283291 1.02 80 6.0283818544 0.0339903849322385 0.035901554159384 128.9360394 1.4533219816 3.9987812416 -0.369060664
"145" 225 3 4 "S" 0 1 "45S" 18.1074431214714 0.118978807244074 0.104402016179003 43.9221084838049 1.14363921568627 53.1778711484594 5.246301534 0.128497120666254 0.0164591383998855 222.7900996 3.00272055 3.433112365 -0.24
"146" 228 3 8 "F" 1 0 "82F" 25.5552192127805 0.106411193134206 0.142391564893876 10.0837881797287 0.740727283337577 87.2037037037037 5.0840739369 0.0231225383428014 0.0234000234000234 422.8671107 3.328609867 4.0840812972 0.33223115
"147" 229 3 1 "S" 1 1 "Am" 16.3204645273333 0 0 60.4734407197345 0.22 43.3333333333333 6.0865286241 0.160455918488848 0.0203893875724196 546.7604712 3.007815014 1.875433194 0.451666667
"148" 230 3 8 "S" 0 1 "87S" 18.3636993207344 0.104686903206968 0.115535573877462 30.463071677134 0.664266072092159 40.1422912413726 5.5562142927 0.0931371835564309 0.0276497695852535 499.0247074 2.7497384222 3.4207618634 0.0357938089999998
"149" 231 3 8 "M" 1 0 "83M" 22.3987329089423 0.186387862791187 0.254700973284696 44.4279984459984 1.23036055231963 46.1572199374319 5.5296702985 0.0814958545815855 0.0277777777777778 402.852459 2.753489563 4.5605534216 -0.150979553
"150" 232 3 1 "F" 1 0 "Pt" 36.249997802 0 0 11.6512830653357 0.86 45 4.6032521195 0.032739448804093 0.0244448031732122 312.7721807 3.0348310294 3.2519477856 0.102285796
"151" 233 3 20 "M" 1 1 "20sp" 20.120734181409 0.145380717280362 0.152341082598314 43.290153240134 0.673005952380952 48.8086434510054 3.9239887603 0.0574038714899121 0.0365864812951614 509.9447514 2.3754506138 3.304477983 0.895
"152" 234 3 1 "S" 1 1 "Cj" 25.1573413953333 0 0 49.37557626057 1.48 63.3333333333333 7.32594680925 0.0890418844385179 0.0450876955678795 359.3508997 2.3325869812 5.4370913308 -0.100046577
"153" 235 3 4 "F" 0 0 "41F" 26.6641115035681 0.105824600440146 0.117340638062653 39.8466221943379 0.338771929824561 81.4035087719298 4.7468942939 0.0465466361711481 0.0283587380361574 151.3915858 1.668263129 3.9790074402 -0.298405701
"154" 237 3 4 "F" 1 1 "42F" 25.1272379629941 0.117346244417954 0.192830868048013 31.498069702487 1.24914285714286 87.2662635147517 4.5155380626 0.0265801174777148 0.0456165359942979 368.9686644 3.04752241975 3.5207131084 -0.114
"155" 241 3 8 "M" 1 0 "810M" 23.7419983590795 0.137138930467579 0.156237900968563 60.8757436198132 0.606512543039843 82.9897660818714 3.5044691292 0.0327448363965233 0.0466957669272155 210.6477093 2.8156736614 4.463743362 -0.00999999999999979
"156" 242 3 1 "S" 0 0 "Ao" 25.3623913713333 0 0 18.8984024667932 0.64 83.3333333333333 3.8992008779 0.0652800848574504 0.0476281196418365 83.46129239 2.5399473208 4.434744723 -0.509255327333333
"157" 243 3 8 "F" 0 0 "89F" 22.7384207996068 0.144473804992551 0.201001374339194 38.3931906309928 0.819567669172932 85.2072019763881 5.3282479292 0.127951613716879 0.051296941540844 630.1767256 3.1432717236 5.4693204148 0.375314499
"158" 244 3 4 "S" 1 1 "48S" 18.2280394242632 0.0783485446306527 0.0646295825780521 42.5531738612489 1.29269467213115 32.3517759562842 6.89827191385 0.105377631859646 0.044769185285298 132.9800899 2.3228689306 4.4226548136 0.0316111959999996
"159" 247 3 20 "M" 0 0 "20sp" 21.2583053329296 0.111451383283222 0.166970227242134 57.7633436637336 1.78046224489796 68.5141186299081 9.1827390545 0.0933629612687367 0.0650747256383389 273.7055838 2.9245234038 5.203844717 1.169424771
"160" 248 3 1 "F" 1 1 "Ra" 35.2474810173333 0 0 21.477457169978 1.82 73.3333333333333 5.7852075181 0.075884770285913 0.0515557163531114 101.1165846 2.9114234552 3.0273126246 0.527078647
"161" 250 3 1 "S" 0 0 "Pg" 20.4268831173333 0 0 18.4700223834243 0.68 70 6.4486304283 0.059430909882053 0.0439824070371851 381.1234487 3.5181831928 4.7513340294 -0.135542634
"162" 251 3 1 "F" 1 1 "Hs" 14.5563040222 0 0 6.2071336722488 0.92 66.6666666666667 6.39135294186667 0.0297139026209707 0.0630396053172537 142.1471806 2.2838200286 3.7340015808 -0.0714904820000002
"163" 253 4 4 "M" 0 0 "45M" 18.3853666640814 0.146212237301503 0.293115236619043 34.625103820483 0.609541778975741 56.5073444911093 5.9250412078 0.0951604646050885 0.0083697016799187 312.5042017 5.4382502014 6.750920773 0.159882278
"164" 256 4 4 "S" 0 0 "48S" 18.5644626603395 0.0793184177699195 0.0910343230471173 33.8443945622406 0.988092440266353 52.1435099695969 4.3983776928 0.185957562725756 0.00760016522098307 257.5970549 3.2333215856 3.545060632 -0.262899797
"165" 258 4 8 "S" 0 0 "82S" 14.9536080430124 0.114328390860066 0.127697807302315 26.3713215794678 0.354666666666667 50.4304972763559 4.844653024625 0.19913792717902 0.00969921879118214 517.0120321 2.621804805 4.9564319832 0.269972596
"166" 260 4 4 "M" 1 1 "410M" 17.0671254242049 0.104234532326502 0.138384229939435 34.2313397919996 0.159949723479135 32.0283036451261 5.411412078875 0.489567993061856 0.0115275131154869 787.6178096 2.5175043072 5.2364323585 0.014906759
"167" 262 4 1 "S" 1 1 "Pg" 14.984097576 0 0 16.1623863547239 0.4 60 4.3339661686 0.133940353933832 0.0422003042347515 1088.261997 2.2438762126 3.5215347618 0.0367323379999998
"168" 263 4 8 "F" 0 0 "81F" 24.0661829017612 0.190171917192067 0.20799068532515 16.045661173889 0.499321241793702 89.156072907585 4.3927612798 0.071816315520452 0.0300899198768413 118.7830688 2.9801136398 5.5079488304 1.107
"169" 266 4 4 "S" 1 0 "41S" 20.926322042258 0.198569834726456 0.17266847535332 72.8385500248446 0.962203346203346 67.8372941381791 6.6275010854 0.120957359387701 0.0258732212160414 330.8876515 3.407586554 6.0875401998 -0.566635898
"170" 267 4 8 "F" 1 1 "87F" 25.1733163714998 0.163939517981164 0.195943133520182 17.380637839591 0.583997739446656 74.439253998609 4.6951977245 0.17871004140299 0.034102833158447 243.4811166 2.739269 4.30722606575 0.0600000000000001
"171" 268 4 8 "M" 1 0 "87M" 15.9754826268435 0.101542411869577 0.160671514607546 49.3056711309524 0.177993193971804 63.9785153936097 7.7239816744 0.169655876389015 0.0306065664997218 220.4893964 4.276764868 5.52925104075 -0.161878191
"172" 269 4 8 "M" 1 0 "89M" 18.2214102785487 0.116417277797117 0.120092194706113 15.3509463629526 0.716037669548106 58.8796018403864 5.5291904887 0.040774040769593 0.0294656888423258 765.2217075 3.1929697098 5.3637685512 -0.25581227
"173" 271 4 8 "S" 1 1 "83S" 21.2913615247273 0.179249315531233 0.129211171165131 28.3122778191138 0.808068580542265 53.5229553060772 7.9745599051 0.212831663168627 0.0263334991368464 408.1349206 4.3867535488 3.2247618684 -0.224
"174" 273 4 4 "M" 1 0 "41M" 22.3251350020943 0.115221271833729 0.0947232613619834 33.8080228064603 0.99707476635514 73.6060606060606 6.6403231999 0.154592522839964 0.00988370870397241 335.8667529 4.4930420252 3.7221919022 0.0819162069999999
"175" 274 4 1 "S" 1 1 "Pm" 15.077011346 0 0 26.0152136438446 1.12 30 6.2270525152 0.168624211468413 0.0109770953534759 619.7141929 3.1740163388 4.6205644072 -0.333720313666666
"176" 275 4 1 "S" 1 0 "Fr" 11.7731922826 0 0 29.7014991631306 0.62 61.6666666666667 5.6505850924 0.0702789412092997 0.0271770556262288 937.0633894 3.1205570468 2.962781914 0.256666667
"177" 278 4 1 "S" 0 1 "Ao" 22.973893536 0 0 9.53084266650902 0.84 46.6666666666667 4.7878715067 0.2028656067167 0.013174765618567 176.8698517 2.4132673602 4.7413921912 -0.232517824
"178" 279 4 1 "S" 1 0 "Sp" 23.1589372266667 0 0 21.7879706253905 1.92 86.6666666666667 5.2951025393 0.412000004039431 0.0342114266164899 181.2439261 2.9178365056 3.4826006616 0.0369999999999999
"179" 281 4 1 "S" 0 0 "Am" 12.6526275622 0 0 17.59135122723 0.06 58.3333333333333 6.5889344072 0.124954806256273 0.0141731390668405 245.2050265 2.8659039478 6.1552485046 -0.25474843
"180" 282 4 8 "S" 0 1 "88S" 16.4416457441026 0.126790009688326 0.133080868060681 14.4332256835597 0.573600654664485 41.7928160896739 7.311047797 0.207763481502935 0.0260763748044272 290.8053691 3.3567440804 5.015901606 0.296782653
"181" 284 4 4 "S" 0 0 "45S" 18.2940204759085 0.123955269420419 0.0896027335746997 33.6888728624907 0.885865436787846 64.4338151927438 4.5396371256 0.173630213782094 0.0162127733492888 585.8815657 3.0138431884 6.2533166288 0.263386118
"182" 286 4 1 "F" 0 0 "Cb" 22.1131215353333 0 0 13.8907253837719 0.52 98.3333333333333 4.9772436472 0.183588778720514 0.00950660709192889 110.1104787 2.7476799898 2.8646118624 0.0737726250000001
"183" 287 4 4 "F" 0 1 "49F" 22.7031859499896 0.131362624527643 0.250523578736857 21.8123608521068 0.278183812239526 77.9747037162589 4.9917997247 0.0595677572985228 0.0105173584220138 244.3857332 3.9625055002 3.6917631365 0.155
"184" 289 4 4 "F" 1 0 "42F" 23.2363969380333 0.203642290386506 0.257880125628712 17.6935659816283 0.436711159211159 98.0848861283644 5.3982791249 0.0250513119132809 0.0139930298869997 930.2393273 2.125837207 3.79812530825 0.651403124
"185" 290 4 20 "M" 0 0 "20sp" 18.9140184983481 0.122975211895626 0.148994218560572 35.9994303659818 0.427534026363734 64.880938858249 3.9351339873 0.152494359087895 0.0221215632571368 1138.269943 3.256106592 3.82541661525 0.360753415
"186" 291 4 8 "M" 1 0 "82M" 21.7763678566256 0.152649607718625 0.217162228954146 29.8406686813807 0.675458480913026 68.2629180505136 6.2758355687 0.186866958887562 0.0262991794656007 320.5103359 2.139710058 4.15750079525 0.036
"187" 292 4 1 "F" 0 1 "Pt" 42.1854730323333 0 0 8.24457230299893 1.12 31.6666666666667 4.8306805881 0.0252673926123804 0.0170745589072282 199.5309883 2.4607036364 4.8598248618 -0.11845497
"188" 294 4 1 "F" 0 1 "Lp" 21.909748986 0 0 10.9814731679517 0.52 66.6666666666667 4.05709692 0.0739777859294807 0.0203415688434971 262.1567314 3.4933903562 5.0544012264 -0.63
"189" 295 4 20 "M" 0 1 "20sp" 17.5885467418669 0.128065796497655 0.151687923117946 18.7848375821989 0.537240548230647 48.5354541123843 5.5919585323 0.158635854300863 0.0368731563421829 221.0352786 2.64436142525 6.0304584194 -0.157
"190" 297 4 4 "F" 1 1 "46F" 26.2342344696808 0.0923922825775944 0.16539341196123 35.4671943814722 0.41796992481203 75.5503206361421 7.234810594875 0.0741782379361414 0.00893543627787129 30.50293926 3.6566087626 6.1171822414 -0.193900774
"191" 298 4 1 "F" 1 1 "Dg" 25.6345085033333 0 0 56.1519039142968 0.98 85 7.3545565979 0.0915407904200903 0.0125680770842061 192.6911418 2.5666960422 3.9495724262 -0.0365480639999998
"192" 299 4 1 "F" 0 1 "Hl" 23.0077561573333 0 0 32.3198492575515 0.34 83.3333333333333 3.8608920958 0.0267324226236879 0.0156717977293306 75.84005376 2.62357673825 3.3140547652 -0.02
"193" 304 4 8 "F" 0 0 "82F" 26.1551188734036 0.126646825998542 0.123355614972759 22.5470847902184 0.228433829915789 86.6550631386158 5.6558943494 0.134649925915676 0.0322627951312509 169.8449357 4.7442657202 5.8384691164 0.251031268
"194" 305 4 4 "F" 1 0 "41F" 24.8413924320547 0.11466026775181 0.121842281255833 43.2688372572088 0.322277227722772 86.1504007543612 4.1675737718 0.0467115585801626 0.0246085550917996 197.5790833 3.0067502984 4.3986986798 -0.063414479
"195" 307 4 8 "S" 1 1 "81S" 19.7366994619977 0.137896400404631 0.103701540202654 41.9134631839132 0.57668085676436 48.8584536853829 5.073237887125 0.0809914703478877 0.0127935406834594 754.5364892 3.5732202562 3.5444137202 -0.162
"196" 308 4 20 "M" 1 0 "20sp" 19.9605317636423 0.162483419402709 0.139495477610916 24.8720952318576 0.354683369202428 64.7793242765222 6.2186462193 0.129408940503177 0.0257275170087474 97.16150082 3.9179134308 3.9995177098 -0.120153552
"197" 309 4 4 "S" 0 1 "410S" 13.7309889349373 0.0819275029632567 0.123018366511801 24.8457969445463 0.0616842105263158 34.8486842105263 5.0446200249 0.100762331913304 0.0121396054628225 154.4253633 3.110461667 3.6131267754 -0.0675634340000002
"198" 310 4 4 "M" 0 1 "48M" 18.2450862648773 0.235999364813869 0.1890870680329 38.125498684795 0.725337331334333 39.9012032445316 4.9864913568 0.0718941317002717 0.0190183191162075 257.6719577 2.887160478 4.607227967 -0.00617838633333312
"199" 312 4 4 "S" 0 1 "42S" 17.5748472630542 0.096944289245277 0.0938637229556808 35.9620898630265 0.886352657004831 35.656462106441 4.73523838315 0.166119962177803 0.0140224664299105 370.7831325 2.8961296148 3.4875635312 -0.140801991
"200" 313 4 1 "F" 0 0 "Ra" 34.3485599186667 0 0 3.28456198240166 2.62 70 4.3933493468 0.132315887858807 0.0209224916785544 110.6644518 2.1961212208 4.7126071398 -0.227036388
"201" 315 4 1 "F" 1 1 "As" 18.897730333 0 0 24.1513055174565 0.32 63.3333333333333 5.3504315657 0.0299192118331276 0.015312051404744 128.5479091 3.3438986408 4.3174100806 0.145
"202" 317 4 8 "F" 0 1 "89F" 24.5781310300996 0.12476645428856 0.150081318289166 38.2909586543178 0.417904761904762 74.7824125571623 6.5175953734 0.155583837591956 0.0176039119804401 149.7514087 2.51919253775 4.8812427146 -0.0989156539999998
"203" 318 4 1 "F" 0 0 "To" 21.3899288766667 0 0 12.4796588728463 0.76 100 6.0045291297 0.10666591975425 0.0185811931780476 85.26554404 4.7628487574 4.537899839 -0.425069916
"204" 321 4 1 "S" 0 1 "Dc" 17.7187692927667 0 0 4.62454860107786 0.54 25.3333333333333 3.8320554982 0.0869595016501659 0.022600797424362 98.75573019 2.5746979698 4.7652954192 -0.246322337
"205" 322 4 4 "M" 0 0 "49M" 20.4645133607654 0.0933995644582835 0.0998177848341933 20.214755313428 0.287739251040222 87.4500436636359 5.0308766526 0.0397358776159903 0.00878541620909291 522.0558882 4.0256377292 7.4713248526 0.144587267
"206" 323 4 8 "F" 1 1 "83F" 22.3188367619876 0.0834175428614337 0.147023490989507 24.3622526508579 0.52693947144075 69.4233505073394 5.5212195709 0.1342576344377 0.0440271350914237 1215.221843 2.7881334736 4.5415804356 0.0669999999999997
"207" 325 4 8 "M" 0 1 "83M" 20.2774143154865 0.150118724081312 0.270580731587307 39.0451349460487 1.1674925224327 41.6760155579772 9.1005986754 0.102576860766908 0.0119697074327279 273.0550918 2.6343982678 5.2475189094 -0.339913488
"208" 326 4 4 "F" 1 0 "43F" 23.667586083972 0.146562715054156 0.180345053437038 39.7629777383502 0.417866972477064 69.0831635848769 4.4567974531 0.0513344381604871 0.011727078891258 156.2126246 3.7250431928 3.6952865544 -0.254699651
"209" 327 4 1 "S" 1 0 "Cj" 22.0729426062222 0 0 30.7365007483662 0.92 71.6666666666667 5.2569279296 0.11731593940576 0.0185783351278316 492.3333333 3.5208350088 4.572269031 -0.0949999999999998
"210" 328 4 20 "M" 0 1 "20sp" 19.2781389244622 0.134006930834439 0.159435561089386 35.038622852274 0.742642461997625 53.4714313372212 5.0112024646 0.113493236247716 0.0158334050425953 209.8492462 2.8577918016 4.6780247676 -0.366082268
"211" 329 4 1 "F" 0 0 "Hs" 14.1353386565 0 0 0.735177053329842 1.16 73.3333333333333 4.1187913727 0.131256159106515 0.0175635327019469 9.774182676 3.8466077828 3.1959711398 -0.106804456
"212" 330 4 1 "S" 1 1 "Hp" 17.097438424 0 0 39.385168637056 0.36 71.6666666666667 5.2923393749 0.0994039104669126 0.0238252812706817 212.2330097 3.5400333034 4.962433898 -0.314610955
"213" 333 4 8 "M" 1 1 "810M" 18.1436008785908 0.12651611261673 0.128859094969124 13.2728072960178 0.424405127340192 68.2188017743573 3.7502539064 0.117757413487506 0.0439308566517047 188.9067009 3.7598552232 6.550883825 -0.319856727
"214" 334 4 1 "F" 0 0 "Ga" 28.543126266 0 0 10.8747068256526 0.12 88.3333333333333 4.1767949446 0.105045362476028 0.0460680886350025 283.0374753 2.37732483125 3.0296752574 -0.115976315
"215" 335 4 1 "S" 0 0 "Be" 16.8250301845333 0 0 19.6412803511623 0.92 75 4.942043416 0.150575614224929 0.0501981505944518 490.3235843 2.5193647824 2.34575972975 -0.869
"216" 336 4 8 "S" 1 0 "87S" 18.4420643018384 0.154185483110063 0.12214196551664 40.6968120704215 0.437110805860806 61.8901006612871 5.4255601411 0.0884771409832312 0.0408299308390967 459.5612312 4.4105954586 5.4605382266 -0.0629999999999997
